id,price
323,7701.125
324,49106.75
325,5135.875
326,1796.375
327,50378.25
328,8580.375
329,8003.375
330,13912.625
331,3812.125
332,5660.125
333,8905.5
334,53521.75
335,9120.625
336,49457.25
337,52830.25
338,56146.375
339,11684.375
340,10523.875
341,1515.625
342,48654.625
343,6354.125
344,8279.125
345,10803.75
346,53782.75
347,6909.375
348,8210.0
349,6696.875
350,5383.625
351,8384.5
352,8564.125
353,56534.0
354,15638.875
355,47671.75
356,4220.375
357,-4724.875
358,-1228.125
359,3332.375
360,13436.625
361,60151.25
362,9406.875
363,-4859.875
364,15862.875
365,10714.625
366,8374.125
367,8812.375
368,55368.0
369,6895.875
370,10368.75
371,13838.625
372,8245.625
373,11399.875
374,-37.375
375,46130.25
376,58353.25
377,5894.125
378,52844.75
379,9999.125
380,9906.375
381,4652.875
382,2678.375
383,-475.875
384,3239.0
385,7245.25
386,9614.125
387,13891.125
388,13751.25
389,51095.375
390,48740.75
391,5402.875
392,12928.375
393,-8368.125
394,51262.75
395,49074.5
396,4532.875
397,10367.625
398,4824.125
399,42366.0
400,6496.375
401,6133.125
402,7217.625
403,-2221.0
404,59067.5
405,4732.875
406,60696.625
407,49961.625
408,17031.5
409,9093.25
410,4487.125
411,4413.625
412,15713.375
413,52583.25
414,1375.875
415,9653.375
416,11375.25
417,15872.875
418,5413.625
419,54275.625
420,4535.5
421,14281.125
422,-2853.875
423,51133.125
424,4836.125
425,50392.125
426,6320.875
427,42899.25
428,9216.375
429,-26.125
430,-6695.125
431,4853.375
432,6630.125
433,8911.125
434,54149.5
435,12370.625
436,54719.625
437,50382.25
438,3175.25
439,7097.375
440,6464.125
441,5849.625
442,51442.875
443,52474.75
444,4213.75
445,-8239.125
446,6829.625
447,5510.375
448,10415.625
449,3223.375
450,52498.25
451,-1992.375
452,9872.375
453,13119.25
454,7062.75
455,4208.25
456,1477.375
457,16738.125
458,49184.125
459,49942.0
460,7888.0
461,52922.75
462,15543.0
463,8131.375
464,55655.0
465,8841.375
466,12831.875
467,12551.5
468,10198.875
469,12986.125
470,51053.25
471,52973.125
472,5478.125
473,4399.875
474,1413.375
475,-3916.125
476,45477.5
477,9736.875
478,1649.25
479,21377.625
480,7097.5
481,7182.375
482,4268.875
483,3805.875
484,13554.25
485,10758.5
486,13680.875
487,11324.375
488,50766.25
489,48911.625
490,-875.875
491,10350.875
492,53984.75
493,10259.375
494,8955.375
495,7643.875
496,-2269.375
497,49456.5
498,7765.375
499,52892.25
500,51458.625
501,59164.125
502,50929.25
503,6122.375
504,12055.875
505,10636.125
506,59037.0
507,5241.5
508,4137.125
509,4286.625
510,10765.5
511,12111.375
512,1531.75
513,10221.625
514,54948.75
515,12475.125
516,10775.375
517,11153.5
518,52372.625
519,2226.125
520,49157.25
521,53710.5
522,7198.125
523,50095.75
524,55392.625
525,6306.875
526,11648.25
527,10951.875
528,60457.625
529,4645.25
530,7588.25
531,3278.0
532,11184.375
533,51301.75
534,9743.875
535,4382.375
536,12463.625
537,9177.5
538,1538.625
539,7029.5
540,14418.25
541,6933.125
542,10529.25
543,8586.5
544,53438.25
545,4526.75
546,7488.125
547,48097.625
548,52177.75
549,14013.875
550,1911.125
551,60048.0
552,58945.5
553,52277.25
554,60066.625
555,8674.625
556,54434.875
557,56016.0
558,52641.625
559,56725.625
560,2834.125
561,7148.125
562,52178.75
563,8132.75
564,-3094.75
565,12253.875
566,6699.75
567,11172.125
568,5463.25
569,5705.375
570,49573.25
571,3034.875
572,49214.5
573,6333.25
574,44463.0
575,6067.625
576,-3468.125
577,50374.0
578,57971.5
579,50269.5
580,8401.125
581,4338.5
582,11663.625
583,52347.625
584,5678.875
585,7684.625
586,-1002.375
587,59325.5
588,7086.375
589,5330.625
590,5835.875
591,2796.5
592,52089.5
593,8149.375
594,9310.375
595,50594.25
596,-7501.125
597,-6794.875
598,51033.25
599,12512.375
600,3848.375
601,3041.375
602,-11310961674423.25
603,4964.375
604,4436.125
605,-978.0
606,10218.0
607,3008.25
608,7906.0
609,-2517.625
610,15677.5
611,-4187.125
612,9716.25
613,14469.375
614,57262.0
615,4833.375
616,-1175.5
617,6809.375
618,4302.875
619,9192.5
620,50115.0
621,6947.75
622,5365.625
623,46072.5
624,40068.5
625,11078.125
626,10010.875
627,52609.75
628,55090.0
629,52721.0
630,58026.0
631,2819.25
632,11633.375
633,6865.375
634,12112.125
635,3428.125
636,9532.875
637,6777.375
638,11334.125
639,8956.75
640,6768.125
641,4574.625
642,5787.125
643,-1447.625
644,5359.125
645,49392.5
646,51620.5
647,7219.625
648,7903.125
649,5085.625
650,5045.625
651,3605.375
652,7256.625
653,6315.875
654,50559.5
655,6609.125
656,50970.25
657,50823.25
658,10609.875
659,65510.25
660,6938.875
661,56138.5
662,6529.625
663,561.375
664,8098.0
665,6097.625
666,4166.5
667,4192.75
668,6696.5
669,3640.625
670,-2549.875
671,15723.375
672,37052.25
673,8952.5
674,57231.75
675,2382.625
676,14802.375
677,5747.875
678,7666.125
679,56953.875
680,14079.125
681,3546.625
682,11537.5
683,6294.125
684,10450.125
685,1027.125
686,51645.125
687,12490.75
688,1935.0
689,58927.125
690,43874.75
691,5227.125
692,9310.0
693,6358.75
694,4120.375
695,6156.75
696,53513.125
697,1968.125
698,56742.5
699,9089.125
700,7017.625
701,11528.625
702,6167.375
703,7225.625
704,11760.125
705,5139.625
706,54705.625
707,11866.875
708,6454.125
709,4387.125
710,4210.875
711,7110.125
712,1449.5
713,52980.5
714,11724.875
715,-3672.375
716,53547.0
717,10021.0
718,4859.375
719,-305.625
720,3672.25
721,52778.0
722,7611.25
723,51949.625
724,8210.375
725,56228.0
726,46749.0
727,37569.75
728,5061.25
729,50789.625
730,51537.5
731,53014.75
732,5214.75
733,10451.875
734,-9244191197178.375
735,54319.75
736,54061.0
737,48536.0
738,2264.875
739,5371.875
740,53615.25
741,49953.0
742,12855.625
743,4833.375
744,9733.375
745,55270.5
746,5824.125
747,9464.125
748,7249.875
749,47005.25
750,52853.0
751,3740.125
752,13747.125
753,-4514.75
754,48469.0
755,8927.875
756,2909.625
757,8145.375
758,9708.75
759,13047.0
760,53161.25
761,57604.5
762,3875.5
763,55144.25
764,4364.375
765,47806.75
766,6027.125
767,17328.125
768,7021.625
769,2152.125
770,-2043.125
771,53749.5
772,3720.125
773,49892.5
774,6159.125
775,14336.125
776,12302.875
777,11825.875
778,1791.625
779,9839.75
780,4271.625
781,50366.375
782,53463.0
783,13609.125
784,5434.875
785,56025.75
786,-2175.0
787,6394.625
788,10179.625
789,6599.5
790,9809.625
791,55946.0
792,41108.5
793,52612.25
794,54485.75
795,9870.875
796,7229.375
797,-224.875
798,2343.625
799,11729.5
800,58628.625
801,6046.125
802,9559.25
803,7233.625
804,20739121566175.375
805,60760.625
806,48546.5
807,7624.625
808,49421.0
809,132.375
810,7660.5
811,43935.0
812,3317.125
813,52035.0
814,1976.75
815,9753.375
816,9913.625
817,8130.125
818,58816.0
819,59218.25
820,7987.875
821,11909.375
822,9310.125
823,45277.5
824,2338.375
825,40704.0
826,55831.125
827,49187.375
828,2509.0
829,13501.375
830,11642.0
831,58739.625
832,7110.375
833,7361.625
834,51221.75
835,9964.375
836,13210.375
837,55041.875
838,-729.375
839,47362.75
840,5939.125
841,52098.75
842,46730.75
843,46171.0
844,4268.625
845,10886.875
846,5520.375
847,10269.25
848,7975.625
849,3737.625
850,10082.625
851,55676.25
852,5833.625
853,-3793014280765.75
854,13299.875
855,3454.625
856,7228.375
857,57960.75
858,7080.125
859,11918.375
860,15275.75
861,10002.75
862,8324.875
863,6165.75
864,7528.875
865,3966.875
866,10043.125
867,9741.125
868,8650.375
869,47723.5
870,51126.875
871,36968.5
872,4867.0
873,7624.375
874,4278.25
875,43455.5
876,52009.625
877,2922.375
878,12500.625
879,-1761.625
880,11656.5
881,5774.875
882,-891.125
883,-1719.5
884,-121.875
885,6325.625
886,55726.0
887,9934.375
888,43011.5
889,10787.375
890,16540.625
891,15997.375
892,11446.875
893,17021.625
894,5725.375
895,3639.625
896,3732.375
897,52344.75
898,6673.125
899,-3097.625
900,55150.875
901,53438.5
902,60853.0
903,53780.75
904,59788.5
905,-273.5
906,10360.875
907,2253.625
908,58271.875
909,6189.25
910,53757.75
911,4049.625
912,4484.375
913,763.375
914,10119.5
915,8504.875
916,16506.0
917,5546.875
918,1880.0
919,6161.375
920,42379.75
921,13976.375
922,14203.375
923,12119.625
924,9924.75
925,9061.125
926,49059.5
927,7195.625
928,2241.125
929,56029.5
930,-5565.875
931,58014.0
932,55434.5
933,5317.25
934,-7860.875
935,-4819.375
936,-5959.125
937,5632.375
938,6393.25
939,7831.25
940,1502.25
941,5877.375
942,47493.875
943,42536.0
944,4054.625
945,54642.25
946,12496.625
947,43055.0
948,13923.125
949,4554.625
950,2096.625
951,8764.375
952,33479.875
953,57095.25
954,8120.75
955,-2055.125
956,47202.75
957,11785.125
958,57106.25
959,1871.625
960,-3159.125
961,8097.375
962,53383.875
963,9901.625
964,52394.0
965,46862.75
966,7854.0
967,5724.25
968,52023.0
969,4958.875
970,6666.875
971,6372.625
972,54949.5
973,7864.375
974,10790.875
975,4825.625
976,53041.5
977,6368.625
978,952.25
979,8964.875
980,13662.125
981,48352.5
982,3882.0
983,2451.375
984,48469.125
985,4346.125
986,3039.0
987,7797.375
988,3410.625
989,4734.625
990,9455.25
991,4851.0
992,13592.625
993,4765.375
994,3781.5
995,55158.0
996,5370.625
997,10855.875
998,2835.875
999,55195.5
1000,6086.625
1001,14025.125
1002,1455.25
1003,-3668.875
1004,4261.375
1005,49126.0
1006,5352.625
1007,52420.75
1008,9801.75
1009,10580.25
1010,2738.375
1011,1134.625
1012,2123.25
1013,6190.375
1014,6810.125
1015,52314.75
1016,2600.125
1017,13403.25
1018,57032.25
1019,63172.125
1020,9496.875
1021,12516.125
1022,59049.0
1023,-6930.0
1024,2627.875
1025,41124.0
1026,53974.75
1027,9783.875
1028,5178323479363.625
1029,55582.25
1030,10658.375
1031,5248.625
1032,-481.875
1033,54037.0
1034,6893.625
1035,51714.5
1036,36607.625
1037,8184.375
1038,7005.125
1039,54482.5
1040,11196.25
1041,1273.375
1042,4517.375
1043,63107.75
1044,99.25
1045,57073.25
1046,2317.875
1047,3206.625
1048,3174.125
1049,60656.75
1050,59515.625
1051,55234.5
1052,8346.75
1053,53327.875
1054,51185.5
1055,48339.75
1056,4914.625
1057,4224.875
1058,3937.375
1059,6058.625
1060,2270.625
1061,-3689.875
1062,3781.0
1063,-3936.875
1064,789.375
1065,59958.25
1066,3640.875
1067,50203.5
1068,6281.875
1069,4519.875
1070,7471.625
1071,6370.375
1072,4564.875
1073,7580.375
1074,5846.375
1075,10892.125
1076,5005.625
1077,56080.5
1078,-1572.875
1079,-4526.0
1080,455.875
1081,4820.875
1082,8412.625
1083,4078.125
1084,8032.875
1085,55563.375
1086,-1066.0
1087,7268.125
1088,6575.375
1089,8213.375
1090,11825.125
1091,7473.125
1092,3362.125
1093,-4279.625
1094,12011.375
1095,6121.875
1096,6298.875
1097,11406.125
1098,60991.75
1099,3878.875
1100,56008.75
1101,4777.0
1102,38834.125
1103,48993.5
1104,5080.625
1105,62963.25
1106,5829.0
1107,56407.75
1108,49000.375
1109,-7386.25
1110,8517.125
1111,51015.75
1112,11424.375
1113,4976.5
1114,2961.125
1115,60380.375
1116,6618.375
1117,50725.25
1118,51954.5
1119,16710.875
1120,52663.75
1121,6565.25
1122,4722.125
1123,5309.625
1124,11944.875
1125,13624.375
1126,4222.125
1127,10675.125
1128,10606.875
1129,11031.375
1130,9160.625
1131,9763.125
1132,60157.0
1133,-1313.125
1134,5736.25
1135,1752.875
1136,6615.875
1137,1161.75
1138,4976.875
1139,7473.0
1140,7452.625
1141,15688.5
1142,58694.25
1143,3647.5
1144,54424.0
1145,6457.75
1146,54997.5
1147,47343.5
1148,14560.0
1149,7015.875
1150,3739.125
1151,6947.625
1152,5957.125
1153,58619.75
1154,51565.375
1155,874.625
1156,58949.875
1157,55518.0
1158,59202.0
1159,10890.375
1160,57693.75
1161,8242.875
1162,9766.125
1163,-6490.125
1164,10880.375
1165,48275.75
1166,60734.0
1167,51582.5
1168,9313.875
1169,56691.25
1170,14931.625
1171,3370.25
1172,7025.0
1173,4110.375
1174,7206.5
1175,55441.25
1176,18160.0
1177,9208.125
1178,51438.25
1179,13641.125
1180,4300.375
1181,6233.0
1182,9832.125
1183,46878.5
1184,12729.75
1185,57372.125
1186,49994.5
1187,661.5
1188,18476.5
1189,58720.625
1190,6068.625
1191,10636.125
1192,4450.25
1193,8495.75
1194,13447.875
1195,56.875
1196,6021.5
1197,693.0
1198,60308.75
1199,-3585.5
1200,11459.125
1201,3357.0
1202,7191.875
1203,9133.875
1204,15071.375
1205,7591.875
1206,51778.875
1207,49654.0
1208,4237.75
1209,10063.625
1210,7485.625
1211,53377.75
1212,11506.875
1213,9225.375
1214,60363.875
1215,8423.125
1216,-4525.625
1217,8749.5
1218,52888.0
1219,4507.625
1220,50816.25
1221,-2598.25
1222,4996.625
1223,4872.375
1224,14151.125
1225,14906.125
1226,46622.0
1227,10239.25
1228,56460.625
1229,8329.75
1230,3155.125
1231,48902.25
1232,6078.875
1233,9900.875
1234,57401.75
1235,2708.0
1236,9031.375
1237,34964.5
1238,47884.25
1239,10327.875
1240,58963.25
1241,11890.125
1242,9602.875
1243,6979.375
1244,51802.0
1245,1706.875
1246,55306.625
1247,55336.125
1248,5688.375
1249,2850.375
1250,2807.625
1251,55222.375
1252,4423.875
1253,9870.0
1254,39607.0
1255,48090.75
1256,54846.25
1257,5024.125
1258,1620.625
1259,8761.125
1260,10984.375
1261,11415.0
1262,1506.625
1263,1441.5
1264,3747.625
1265,56821.5
1266,54844.0
1267,7251.25
1268,4318.625
1269,61531.5
1270,3470.125
1271,52034.0
1272,4573.875
1273,55115.75
1274,60987.25
1275,8575.875
1276,4838.375
1277,40397.75
1278,-9244191195241.125
1279,6663.625
1280,43237.5
1281,13686.875
1282,13347.375
1283,8621.125
1284,48825.25
1285,61113.0
1286,57942.0
1287,13386.375
1288,49280.75
1289,17306.625
1290,13934.625
1291,4203.75
1292,3667.875
1293,2661.125
1294,6734.375
1295,10398.0
1296,45252.25
1297,10255.25
1298,55438.125
1299,59910.375
1300,9231.875
1301,10145.25
1302,3239.25
1303,52873.875
1304,3339.375
1305,14770.5
1306,15202.125
1307,48452.625
1308,14438.625
1309,9943.125
1310,-3400.25
1311,58261.875
1312,6397.375
1313,8453.375
1314,47392.75
1315,3393.375
1316,5333.875
1317,13284.875
1318,54073.5
1319,58231.5
1320,5219.75
1321,-4497.0
1322,42721.625
1323,40722.25
1324,52658.125
1325,51243.0
1326,19079.625
1327,48512.5
1328,15774.5
1329,59237.5
1330,50122.75
1331,6980.875
1332,6383.125
1333,7461.375
1334,56447.75
1335,10418.5
1336,8672.125
1337,5264.125
1338,56907.75
1339,3741.625
1340,35862.25
1341,11592.375
1342,50412.5
1343,-4859.375
1344,45076.5
1345,6683.875
1346,14476.375
1347,15330.625
1348,57352.375
1349,52582.25
1350,3371.75
1351,4919.0
1352,10272.5
1353,5181.125
1354,2435.0
1355,2098.125
1356,11242.25
1357,8529.25
1358,-3159.125
1359,10994.375
1360,53690.5
1361,11580.0
1362,10566.375
1363,10854.875
1364,9346.875
1365,12377.625
1366,9679.25
1367,52707.875
1368,12293.25
1369,56894.375
1370,9504.125
1371,7626.125
1372,8132.375
1373,6285.875
1374,7851.625
1375,4266.875
1376,58004.25
1377,45819.125
1378,41879.25
1379,48500.0
1380,4842.125
1381,51608.75
1382,6219.5
1383,7315.25
1384,57175.875
1385,45975.625
1386,8062.125
1387,11376.625
1388,10300.5
1389,6685.25
1390,-3.375
1391,1097.25
1392,11680.25
1393,4082.375
1394,6248.375
1395,7855.375
1396,4817.875
1397,48825.25
1398,5265.625
1399,-8542.0
1400,14159.375
1401,10540.875
1402,5648.5
1403,11925.25
1404,7345.625
1405,49833.25
1406,6443.375
1407,8889.375
1408,47395.75
1409,7708.625
1410,8439.0
1411,52484.875
1412,-9242.625
1413,58022.25
1414,1849.625
1415,3683.75
1416,55749.25
1417,8338.875
1418,14698.125
1419,2939.25
1420,51940.0
1421,8158.375
1422,57618.625
1423,59766.0
1424,8995.125
1425,7535.875
1426,58487.75
1427,60803.125
1428,1561.625
1429,48524.625
1430,6637.875
1431,51577.375
1432,56769.0
1433,6761.625
1434,6011.125
1435,6872.125
1436,6004.125
1437,50356.5
1438,12062.625
1439,2470.5
1440,49606.125
1441,41028.0
1442,2109.375
1443,55260.875
1444,2337.375
1445,-351.875
1446,-694.125
1447,2041.125
1448,12150.125
1449,5161.125
1450,9042.375
1451,5428.875
1452,49366.75
1453,-2606.875
1454,52090.125
1455,51195.5
1456,51631.375
1457,49552.75
1458,5150.875
1459,9085.625
1460,57936.75
1461,781.875
1462,50702.125
1463,14080.875
1464,55015.0
1465,5618.125
1466,62506.5
1467,54603.75
1468,49777.0
1469,2941.625
1470,5479.875
1471,12844.75
1472,14193.5
1473,3647.25
1474,53052.25
1475,48943.25
1476,9968.5
1477,7076.375
1478,12415.0
1479,47621.125
1480,-2730.875
1481,59193.0
1482,9216.625
1483,13163.625
1484,477.125
1485,9153.375
1486,4351.75
1487,9424.375
1488,6774.125
1489,51436.375
1490,4568.875
1491,49878.0
1492,58326.0
1493,55178.875
1494,55907.625
1495,3354.25
1496,3931.375
1497,5726.25
1498,2812.875
1499,4623.625
1500,7917.625
1501,3649.375
1502,50450.875
1503,3855.25
1504,7555.25
1505,39438.0
1506,9532.375
1507,9546.0
1508,53461.5
1509,-3274.0
1510,44843.75
1511,51296.875
1512,2834.625
1513,8407.0
1514,56554.25
1515,5961.125
1516,10452.5
1517,524.625
1518,14276.25
1519,48629.5
1520,11227.375
1521,14422.625
1522,-4191.0
1523,-4167.5
1524,-3222.875
1525,55072.75
1526,3531.125
1527,7488.625
1528,7317.625
1529,49502.5
1530,59982.25
1531,55904.5
1532,43103.75
1533,-2486.375
1534,49221.625
1535,41495.5
1536,50181.125
1537,18119.625
1538,5802.625
1539,7286.25
1540,59671.125
1541,10228.625
1542,62546.75
1543,10110.375
1544,7490.625
1545,4686.0
1546,3624.125
1547,8296.75
1548,3030.375
1549,3819.125
1550,408.125
1551,49935.5
1552,13421.0
1553,5803.375
1554,56492.0
1555,-11346.625
1556,52537.75
1557,11444.0
1558,4876.875
1559,4481.875
1560,2547.625
1561,55014.25
1562,12666.875
1563,478.125
1564,54477.75
1565,1675.125
1566,13350.625
1567,3528.375
1568,57963.75
1569,14447.125
1570,-3354.125
1571,53479.0
1572,8230.125
1573,44273.0
1574,4545.25
1575,7602.25
1576,6967.375
1577,-580.625
1578,51005.5
1579,1224.875
1580,45928.0
1581,5133.375
1582,52552.25
1583,2235.375
1584,6286.375
1585,7713.625
1586,7653.625
1587,-1143.625
1588,50090.625
1589,47359.5
1590,52196.125
1591,56301.0
1592,4655.625
1593,1951.375
1594,5542.875
1595,56485.0
1596,7899.0
1597,52540.0
1598,7081.875
1599,10870.125
1600,60850.25
1601,38164.75
1602,52185.125
1603,-586.625
1604,44888.25
1605,7765.875
1606,-271.125
1607,51640.875
1608,50934.125
1609,4190.875
1610,60600.375
1611,7112.875
1612,12453.625
1613,52716.25
1614,3156.375
1615,5660.875
1616,4598.375
1617,2980.75
1618,9604.875
1619,58753.875
1620,8056.125
1621,10990.375
1622,7078.625
1623,12247.125
1624,49627.375
1625,49877.5
1626,7586.875
1627,57108.75
1628,-3954.125
1629,60969.625
1630,52055.25
1631,53936.25
1632,57429.25
1633,2566.0
1634,6170.125
1635,9653.5
1636,5556.375
1637,54204.75
1638,14007.125
1639,4439.375
1640,1433.125
1641,44958.0
1642,5779.375
1643,8132.875
1644,55101.5
1645,7498.875
1646,7352.25
1647,8203.375
1648,3340.125
1649,8783.875
1650,1121.875
1651,46615.75
1652,13615.875
1653,18894.25
1654,13553.125
1655,3732.125
1656,9240.875
1657,52034.5
1658,48262.75
1659,973.375
1660,13167.875
1661,9386.125
1662,46756.75
1663,11982.875
1664,51944.0
1665,54101.25
1666,4875.125
1667,44924.875
1668,50147.75
1669,8816.0
1670,1710.875
1671,53805.75
1672,6359.25
1673,6380.625
1674,13029.5
1675,8249.5
1676,-1776.625
1677,53816.75
1678,2657.75
1679,2945.375
1680,-4307.125
1681,6194.5
1682,7471.875
1683,2229.75
1684,12185.125
1685,59003.0
1686,49210.0
1687,60619.75
1688,4552.125
1689,52943.625
1690,4826.875
1691,490.0
1692,48643.25
1693,5390.625
1694,-4220.375
1695,53145.5
1696,60582.125
1697,5117.875
1698,59515.75
1699,3995.5
1700,7337.5
1701,55890.25
1702,5665.375
1703,11713.875
1704,15364.125
1705,577.0
1706,42215.0
1707,7128.125
1708,47408.5
1709,52392.125
1710,46657.0
1711,308.375
1712,-983.875
1713,12244.125
1714,52490.875
1715,53067.875
1716,6357.125
1717,51722.25
1718,3488.25
1719,2098.125
1720,-664.375
1721,51489.5
1722,2226.875
1723,-982.625
1724,8135.5
1725,3987.875
1726,8110.625
1727,7449.375
1728,9800.625
1729,2122.875
1730,8019.375
1731,8270.375
1732,18252.375
1733,55116.25
1734,55106.75
1735,7786.0
1736,55018.0
1737,16171.0
1738,-3383.375
1739,10506.625
1740,50905.75
1741,5677.125
1742,56826.5
1743,4487.375
1744,41311.25
1745,8999.125
1746,7726.375
1747,11939.125
1748,14211.0
1749,4083.125
1750,-5502.875
1751,37556.25
1752,7480.375
1753,10826.125
1754,3975.375
1755,11161.5
1756,7961.75
1757,11017.625
1758,9513.375
1759,12916.625
1760,5214.625
1761,3470.625
1762,50187.375
1763,47819.75
1764,6736.0
1765,56586.5
1766,8875.125
1767,10791.125
1768,6772.5
1769,-857.375
1770,-3195.125
1771,7002.75
1772,6101.75
1773,-2775.875
1774,55993.5
1775,8568.125
1776,2497.375
1777,53814.875
1778,7769.0
1779,48755.125
1780,50294.0
1781,51858.25
1782,-258.625
1783,56342.25
1784,9372.375
1785,6190.0
1786,-2714.75
1787,55486.5
1788,10290.875
1789,6969.25
1790,51829.25
1791,395.0
1792,5399.125
1793,6384.375
1794,7826.375
1795,10042.125
1796,4933.875
1797,10044.625
1798,13475.875
1799,9733.0
1800,5939.625
1801,52079.875
1802,5117.625
1803,4786.375
1804,7218.25
1805,12965.125
1806,7268.5
1807,-3181.125
1808,1927.625
1809,3369.375
1810,48799.0
1811,6956.875
1812,3116.875
1813,3023.75
1814,40536.75
1815,4115.375
1816,9306.125
1817,5233.625
1818,58060.25
1819,50565.75
1820,7212.625
1821,5143.625
1822,-5146.375
1823,5133.125
1824,3877.625
1825,6295.875
1826,49245.875
1827,6649.25
1828,9397.625
1829,3514.0
1830,7718.25
1831,58818.5
1832,10279.875
1833,54194.25
1834,53584.75
1835,4652.875
1836,-2886.375
1837,11495.75
1838,56002.375
1839,7287.875
1840,55298.875
1841,5287.0
1842,52691.5
1843,11051.125
1844,52611.0
1845,8124.125
1846,50333.5
1847,3574.625
1848,3785.25
1849,5026.625
1850,51752.5
1851,8884.875
1852,48246.75
1853,6770.375
1854,11651.375
1855,13009.625
1856,57187.5
1857,50159.125
1858,10267.875
1859,9078.875
1860,5904.375
1861,52666.125
1862,11975.625
1863,56901.5
